bath,balcony,price,total_sqft_float,bhk,price_per_sqft
3.0,2.0,70.0,1200.0,2,5833.333333333333
2.0,2.0,71.0,1354.0,2,5243.722304283604
2.0,3.0,40.0,856.0,2,4672.897196261682
2.0,2.0,48.0,925.0,2,5189.189189189189
2.0,2.0,51.0,925.0,2,5513.513513513513
2.0,1.0,54.0,1147.0,2,4707.933740191805
2.0,3.0,42.0,925.0,2,4540.540540540541
3.0,3.0,95.0,1850.0,3,5135.135135135135
3.0,2.0,54.0,1365.0,3,3956.043956043956
2.0,1.0,55.0,925.0,2,5945.945945945946
2.0,0.0,53.0,1200.0,2,4416.666666666667
2.0,2.0,50.0,1100.0,2,4545.454545454545
2.0,1.0,55.0,1050.0,2,5238.0952380952385
2.0,2.0,50.0,1050.0,2,4761.9047619047615
2.0,1.0,53.0,1054.0,2,5028.462998102466
2.0,3.0,65.0,1255.0,2,5179.282868525896
3.0,2.0,75.0,1375.0,3,5454.545454545455
2.0,0.0,39.0,820.0,2,4756.09756097561
6.0,3.0,98.0,800.0,6,12250.0
3.0,3.0,88.0,1640.0,3,5365.8536585365855
3.0,2.0,85.0,1800.0,3,4722.222222222223
2.0,2.0,73.0,1080.0,2,6759.259259259259
2.0,2.0,60.0,1410.0,3,4255.31914893617
2.0,1.0,65.0,1198.0,2,5425.709515859767
2.0,2.0,65.0,1250.0,2,5200.0
2.0,1.0,60.0,1190.0,2,5042.016806722689
2.0,1.0,70.0,1100.0,2,6363.636363636364
2.0,0.0,165.0,1000.0,2,16500.0
2.0,1.0,60.0,600.0,3,10000.0
4.0,1.0,80.0,800.0,4,10000.0
2.0,1.0,75.0,1150.0,2,6521.739130434783
2.0,0.0,60.0,1155.0,3,5194.805194805195
9.0,1.0,180.0,1800.0,9,10000.0
2.0,2.0,52.0,1500.0,3,3466.6666666666665
2.0,2.0,85.0,1044.0,2,8141.762452107279
2.0,2.0,150.0,1200.0,2,12500.0
2.0,1.0,80.0,1000.0,2,8000.0
2.0,0.0,43.0,700.0,2,6142.857142857143
1.0,1.0,33.0,565.0,1,5840.70796460177
2.0,1.0,45.0,883.0,2,5096.262740656852
2.0,1.0,56.0,1082.0,3,5175.6007393715345
2.0,1.0,45.0,883.0,2,5096.262740656852
2.0,1.0,39.0,883.0,2,4416.761041902605
2.0,1.0,45.0,883.0,2,5096.262740656852
2.0,1.0,39.0,883.0,2,4416.761041902605
2.0,1.0,55.0,1082.0,3,5083.179297597043
2.0,1.0,37.0,883.0,2,4190.260475651189
2.0,1.0,44.0,883.0,2,4983.012457531144
2.0,1.0,37.0,883.0,2,4190.260475651189
2.0,1.0,48.0,1083.0,3,4432.13296398892
2.0,1.0,39.0,883.0,2,4416.761041902605
2.0,1.0,37.01,883.0,2,4191.392978482446
2.0,1.0,39.0,883.0,2,4416.761041902605
2.0,1.0,45.0,883.0,2,5096.262740656852
2.0,1.0,39.0,883.0,2,4416.761041902605
2.0,1.0,55.0,1082.0,3,5083.179297597043
2.0,1.0,46.0,1000.0,2,4600.0
2.0,1.0,51.5,1263.0,2,4077.593032462391
2.0,2.0,55.0,1347.0,3,4083.147735708983
3.0,2.0,120.0,1200.0,3,10000.0
3.0,1.0,155.0,1080.0,4,14351.851851851852
4.0,1.0,150.0,1666.0,5,9003.60144057623
2.0,1.0,52.0,1160.0,2,4482.758620689655
3.0,1.0,60.0,540.0,3,11111.111111111111
1.0,0.0,59.0,700.0,1,8428.57142857143
2.0,0.0,280.0,1800.0,4,15555.555555555555
4.0,1.0,150.0,900.0,4,16666.666666666668
2.0,1.0,50.0,600.0,3,8333.333333333334
2.0,2.0,80.0,1200.0,2,6666.666666666667
2.0,1.0,60.0,1100.0,2,5454.545454545455
1.0,1.0,81.0,1200.0,2,6750.0
6.0,3.0,150.0,1000.0,6,15000.0
4.0,2.0,85.0,782.0,6,10869.565217391304
4.0,1.0,200.0,1600.0,4,12500.0
3.0,2.0,80.0,1200.0,2,6666.666666666667
3.0,2.0,65.0,1595.0,3,4075.2351097178685
2.0,2.0,24.5,810.0,2,3024.6913580246915
2.0,1.0,39.0,912.0,3,4276.315789473684
2.0,2.0,32.0,1156.0,2,2768.166089965398
2.0,1.0,24.0,870.0,2,2758.6206896551726
2.0,1.0,31.5,990.0,2,3181.818181818182
2.0,2.0,34.63,1385.0,3,2500.361010830325
2.0,0.0,25.0,930.0,2,2688.1720430107525
2.0,2.0,25.79,992.0,2,2599.798387096774
2.0,1.0,34.13,1365.0,3,2500.3663003663005
2.0,2.0,37.0,1015.0,2,3645.320197044335
2.0,1.0,31.9,1276.0,3,2500.0
2.0,1.0,31.99,1080.0,2,2962.037037037037
2.0,2.0,60.0,1415.0,2,4240.282685512368
2.0,1.0,35.0,1057.0,2,3311.2582781456954
2.0,2.0,25.53,982.0,2,2599.79633401222
3.0,2.0,65.0,1500.0,3,4333.333333333333
2.0,1.0,40.5,985.0,2,4111.675126903553
2.0,2.0,35.0,940.0,2,3723.404255319149
3.0,3.0,40.0,1616.0,3,2475.2475247524753
1.0,1.0,18.5,610.0,1,3032.7868852459014
3.0,1.0,55.0,1190.0,3,4621.848739495798
2.0,1.0,125.0,1200.0,2,10416.666666666666
3.0,0.0,99.0,1365.0,3,7252.747252747253
4.0,2.0,90.0,1600.0,4,5625.0
4.0,2.0,90.0,750.0,4,12000.0
2.0,1.0,40.0,900.0,2,4444.444444444444
3.0,1.0,95.0,1200.0,4,7916.666666666667
2.0,2.0,43.04,1025.0,2,4199.024390243902
3.0,3.0,75.0,1419.0,3,5285.412262156448
1.0,1.0,36.0,711.0,1,5063.291139240507
1.0,1.0,38.0,711.0,1,5344.585091420535
2.0,1.0,46.0,929.0,2,4951.560818083961
1.0,1.0,30.0,551.0,1,5444.64609800363
2.0,1.0,42.83,1020.0,2,4199.019607843137
3.0,3.0,97.0,1699.0,3,5709.240729841083
2.0,3.0,45.15,1290.0,3,3500.0
2.0,1.0,45.2,1130.0,2,4000.0
3.0,1.0,75.0,1476.0,3,5081.30081300813
3.0,3.0,45.15,1290.0,3,3500.0
2.0,2.0,64.0,1295.0,2,4942.084942084942
2.0,1.0,46.39,1160.0,2,3999.137931034483
2.0,2.0,55.0,1277.0,2,4306.969459671104
2.0,1.0,59.0,1151.0,2,5125.977410947003
2.0,2.0,38.85,1110.0,2,3500.0
3.0,3.0,113.0,1938.0,3,5830.7533539731685
2.0,1.0,47.0,945.0,2,4973.544973544974
2.0,2.0,70.0,1254.0,3,5582.13716108453
2.0,2.0,65.0,1340.0,2,4850.746268656716
2.0,2.0,62.38,1560.0,3,3998.7179487179487
3.0,1.0,75.0,1450.0,3,5172.413793103448
2.0,1.0,45.2,1130.0,2,4000.0
2.0,2.0,38.15,1090.0,2,3500.0
2.0,3.0,51.1,1460.0,3,3500.0
2.0,2.0,39.2,1120.0,2,3500.0000000000005
2.0,3.0,51.1,1290.0,3,3961.2403100775196
1.0,1.0,50.0,938.0,1,5330.490405117271
3.0,3.0,113.0,1938.0,3,5830.7533539731685
2.0,2.0,38.15,1090.0,2,3500.0
2.0,1.0,70.0,1489.0,3,4701.141705842848
2.0,1.0,69.5,1477.0,3,4705.484089370345
2.0,1.0,45.68,1305.0,3,3500.383141762452
2.0,1.0,37.8,1080.0,2,3499.9999999999995
3.0,2.0,130.0,1950.0,3,6666.666666666667
3.0,2.0,95.0,1884.0,3,5042.462845010616
2.0,2.0,52.33,1495.0,3,3500.334448160535
2.0,1.0,36.0,700.0,2,5142.857142857143
3.0,2.0,88.0,1665.0,3,5285.285285285286
2.0,1.0,57.0,950.0,2,6000.0
2.0,1.0,51.25,1017.0,2,5039.331366764995
1.0,1.0,26.0,525.0,1,4952.380952380952
3.0,3.0,67.0,1550.0,3,4322.580645161291
2.0,1.0,40.0,950.0,2,4210.526315789473
3.0,3.0,64.5,1550.0,3,4161.290322580645
1.0,1.0,27.25,525.0,1,5190.476190476191
2.0,1.0,58.0,1100.0,3,5272.727272727273
2.0,2.0,57.0,1180.0,2,4830.5084745762715
2.0,3.0,75.0,1339.0,2,5601.194921583271
3.0,2.0,58.0,1100.0,3,5272.727272727273
1.0,1.0,26.0,525.0,1,4952.380952380952
3.0,2.0,53.0,1100.0,3,4818.181818181818
3.0,2.0,95.84,1843.0,3,5200.217037438958
2.0,3.0,74.0,1290.0,2,5736.434108527132
2.0,2.0,69.0,1500.0,2,4600.0
3.0,2.0,86.58,1665.0,3,5200.0
2.0,2.0,65.0,1558.67,3,4170.222048284755
2.0,3.0,85.0,1542.0,3,5512.321660181582
2.0,3.0,69.0,1300.0,3,5307.692307692308
2.0,1.0,46.0,900.0,2,5111.111111111111
1.0,0.0,45.0,900.0,2,5000.0
3.0,2.0,92.15,1843.0,3,5000.0
2.0,1.0,46.0,900.0,2,5111.111111111111
2.0,1.0,46.0,900.0,2,5111.111111111111
2.0,2.0,90.0,1495.0,2,6020.066889632107
3.0,3.0,81.94,1699.0,3,4822.836962919364
3.0,3.0,64.5,1570.0,3,4108.28025477707
3.0,1.5843757375501535,92.0,1560.0,3,5897.4358974358975
2.0,2.0,58.0,1135.0,2,5110.132158590309
2.0,2.0,75.0,1420.0,3,5281.69014084507
2.0,1.0,41.0,900.0,2,4555.555555555556
2.0,1.0,50.6,983.0,2,5147.5076297049845
2.0,2.0,64.23,1480.0,3,4339.864864864865
2.0,1.0,35.0,700.0,2,5000.0
3.0,3.0,75.0,1660.0,3,4518.0722891566265
3.0,3.0,60.91,1450.0,3,4200.689655172414
3.0,2.0,95.84,1843.0,3,5200.217037438958
1.0,1.0,35.0,700.0,2,5000.0
3.0,1.0,76.85,1366.0,2,5625.915080527086
2.0,1.0,59.0,1419.59,3,4156.129586711656
3.0,2.0,53.0,1100.0,3,4818.181818181818
2.0,1.0,56.32,1252.0,2,4498.402555910543
3.0,2.0,53.0,1100.0,3,4818.181818181818
2.0,2.0,62.0,1339.0,2,4630.321135175504
2.0,2.0,61.74,1470.0,2,4200.0
2.0,1.0,54.54,1090.0,2,5003.6697247706425
2.0,2.0,56.74,1051.0,2,5398.667935299714
2.0,2.0,58.0,1339.0,2,4331.59073935773
2.0,2.0,85.0,1299.0,2,6543.4949961508855
2.0,1.0,45.0,950.0,2,4736.8421052631575
3.0,3.0,64.5,1570.0,3,4108.28025477707
3.0,3.0,60.98,1452.0,3,4199.724517906336
6.0,3.0,65.0,1080.0,5,6018.518518518518
3.0,2.0,69.0,1300.0,3,5307.692307692308
2.0,1.0,40.0,700.0,2,5714.285714285715
3.0,3.0,88.0,1700.0,3,5176.470588235294
3.0,3.0,60.98,1482.0,3,4114.7098515519565
3.0,3.0,64.5,1570.0,3,4108.28025477707
3.0,1.0,99.0,1900.0,3,5210.526315789473
2.0,3.0,80.0,1290.0,2,6201.550387596899
2.0,1.0,41.0,900.0,2,4555.555555555556
3.0,1.0,52.97,1100.0,3,4815.454545454545
2.0,1.0,34.98,700.0,2,4997.142857142857
2.0,2.0,60.0,1225.0,2,4897.959183673469
3.0,2.0,113.0,1868.0,3,6049.250535331906
2.0,2.0,62.0,1339.0,2,4630.321135175504
2.0,1.0,83.0,1366.0,2,6076.134699853587
2.0,1.0,40.0,700.0,2,5714.285714285715
3.0,2.0,90.0,1800.0,3,5000.0
2.0,2.0,71.5,1339.0,2,5339.805825242718
2.0,2.0,58.0,1339.0,2,4331.59073935773
1.0,1.0,35.0,670.0,1,5223.880597014925
2.0,2.0,60.0,1340.0,2,4477.611940298508
3.0,3.0,63.58,1260.0,3,5046.0317460317465
2.0,1.0,55.5,1155.0,2,4805.194805194805
2.0,1.0,41.0,900.0,2,4555.555555555556
2.0,1.0,34.99,700.0,2,4998.571428571428
2.0,3.0,64.39,1309.0,2,4919.022154316272
3.0,2.0,82.0,1843.0,3,4449.267498643516
3.0,3.0,65.11,1550.0,3,4200.645161290323
3.0,2.0,86.91,1665.0,3,5219.81981981982
3.0,2.0,86.58,1665.0,3,5200.0
1.0,1.0,38.44,712.0,1,5398.876404494382
3.0,3.0,62.4,1450.0,3,4303.448275862069
3.0,2.0,85.0,1843.0,3,4612.045577862181
2.0,2.0,68.0,1628.0,2,4176.904176904177
3.0,3.0,63.5,1550.0,3,4096.774193548387
3.0,3.0,85.0,1737.0,3,4893.494530800231
2.0,1.0,35.07,700.0,2,5010.0
2.0,2.0,85.0,1339.0,2,6348.020911127707
1.0,1.0,27.0,525.0,1,5142.857142857143
1.0,1.0,27.5,525.0,1,5238.0952380952385
1.0,1.0,26.25,525.0,1,5000.0
3.0,3.0,60.98,1452.0,3,4199.724517906336
1.0,1.0,26.0,525.0,1,4952.380952380952
2.0,1.0,59.0,1050.0,3,5619.047619047619
3.0,3.0,90.0,1600.0,3,5625.0
2.0,2.0,63.22,1283.0,2,4927.5136399064695
3.0,2.0,53.0,1100.0,3,4818.181818181818
3.0,2.0,88.0,1843.0,3,4774.823657080847
3.0,2.0,56.57,1100.0,3,5142.727272727273
2.0,1.0,35.0,700.0,2,5000.0
3.0,3.0,65.1,1550.0,3,4199.999999999999
3.0,2.0,96.2,1843.0,3,5219.750406945198
3.0,3.0,64.7,1550.0,3,4174.193548387097
3.0,1.0,72.99,1500.0,3,4865.999999999999
2.0,2.0,62.93,1450.0,3,4340.0
2.0,2.0,65.0,1240.0,2,5241.935483870968
3.0,3.0,68.0,1420.0,3,4788.732394366197
3.0,2.0,74.9,1498.0,3,5000.000000000001
2.0,2.0,55.0,1300.0,3,4230.7692307692305
2.0,1.0,41.0,700.0,2,5857.142857142857
2.0,1.0,35.0,700.0,2,5000.0
3.0,3.0,65.93,1570.0,3,4199.363057324841
3.0,2.0,65.0,1450.0,3,4482.758620689655
1.0,1.0,41.0,700.0,2,5857.142857142857
2.0,1.0,56.74,1135.0,2,4999.1189427312775
3.0,1.0,58.0,1100.0,3,5272.727272727273
2.0,1.0,65.0,1140.0,2,5701.754385964912
3.0,3.0,60.0,1452.0,3,4132.231404958678
2.0,1.0,40.0,700.0,2,5714.285714285715
2.0,1.0,52.97,1100.0,3,4815.454545454545
2.0,2.0,70.18,1450.0,3,4840.000000000001
1.0,1.0,26.01,525.0,1,4954.285714285715
3.0,2.0,85.0,1843.0,3,4612.045577862181
3.0,3.0,92.69,1938.0,3,4782.765737874097
2.0,3.0,70.0,1322.0,2,5295.00756429652
2.0,1.0,105.0,1698.0,2,6183.745583038869
3.0,2.0,69.0,1300.0,3,5307.692307692308
3.0,1.0,69.0,1300.0,3,5307.692307692308
2.0,1.0,34.0,700.0,2,4857.142857142857
2.0,1.0,63.0,1167.0,2,5398.457583547558
2.0,1.0,65.0,1419.59,3,4578.786832817927
3.0,2.0,78.0,1665.0,3,4684.684684684685
2.0,2.0,63.0,1339.0,2,4705.003734129948
3.0,1.0,69.0,1300.0,3,5307.692307692308
3.0,3.0,60.9,1450.0,3,4200.0
2.0,2.0,41.0,900.0,2,4555.555555555556
3.0,1.0,64.0,1300.0,3,4923.076923076923
2.0,1.0,51.0,1120.0,2,4553.571428571428
2.0,2.0,78.0,1430.0,2,5454.545454545455
2.0,1.0,36.0,700.0,2,5142.857142857143
3.0,2.0,69.0,1401.0,3,4925.0535331905785
2.0,2.0,60.0,1220.0,2,4918.0327868852455
3.0,2.0,53.0,1100.0,3,4818.181818181818
3.0,2.0,58.0,1100.0,3,5272.727272727273
3.0,3.0,60.98,1452.0,3,4199.724517906336
3.0,2.0,75.0,1700.0,3,4411.764705882353
2.0,1.0,41.0,900.0,2,4555.555555555556
3.0,2.0,53.0,1100.0,3,4818.181818181818
5.0,3.0,115.0,800.0,4,14375.0
2.0,3.0,69.0,1300.0,3,5307.692307692308
2.0,0.0,62.0,1200.0,2,5166.666666666667
2.0,1.0,41.0,900.0,2,4555.555555555556
3.0,2.0,95.0,1843.0,3,5154.639175257732
2.0,1.0,53.0,1100.0,3,4818.181818181818
3.0,2.0,90.0,1843.0,3,4883.342376559956
2.0,1.0,46.29,900.0,2,5143.333333333333
3.0,2.0,68.0,1570.0,3,4331.210191082802
3.0,3.0,105.0,1938.0,3,5417.956656346749
3.0,2.0,96.2,1843.0,3,5219.750406945198
1.0,1.0,26.0,525.0,1,4952.380952380952
3.0,3.0,78.5,1610.0,3,4875.776397515528
3.0,3.0,62.6,1250.0,3,5008.0
3.0,3.0,60.91,1450.0,3,4200.689655172414
2.0,2.0,36.0,700.0,2,5142.857142857143
3.0,1.5843757375501535,95.0,1622.0,3,5856.966707768187
2.0,1.0,42.0,900.0,2,4666.666666666667
3.0,2.0,74.9,1665.0,3,4498.498498498499
3.0,3.0,60.9,1450.0,3,4200.0
2.0,2.0,67.0,1339.0,2,5003.734129947722
2.0,1.0,58.0,957.0,2,6060.606060606061
2.0,1.0,56.0,957.0,2,5851.619644723093
3.0,1.0,89.0,1536.0,3,5794.270833333333
3.0,1.0,93.34,1574.0,3,5930.114358322745
2.0,0.0,52.5,957.0,2,5485.8934169279
3.0,1.0,104.0,1536.0,3,6770.833333333333
2.0,2.0,54.5,957.0,2,5694.879832810867
2.0,1.0,55.0,957.0,2,5747.126436781609
3.0,1.0,107.0,1536.0,3,6966.145833333333
3.0,1.0,129.0,1814.0,3,7111.35611907387
2.0,2.0,56.0,957.0,2,5851.619644723093
2.0,1.0,55.0,1200.0,3,4583.333333333333
3.0,3.0,90.0,1800.0,3,5000.0
3.0,2.0,90.0,1800.0,3,5000.0
3.0,2.0,165.0,1240.0,3,13306.451612903225
3.0,2.0,175.0,1962.0,3,8919.469928644241
2.0,1.0,65.0,1057.0,2,6149.479659413434
3.0,1.0,170.0,1300.0,3,13076.923076923076
2.0,1.0,98.0,1354.0,3,7237.81388478582
3.0,3.0,115.0,1945.0,3,5912.596401028278
3.0,2.0,165.0,1960.0,3,8418.367346938776
2.0,2.0,58.06,1060.0,2,5477.358490566037
3.0,1.0,105.0,1563.05,3,6717.635392341896
3.0,3.0,99.0,1717.0,3,5765.87070471753
3.0,3.0,90.0,1799.0,3,5002.77932184547
2.0,2.0,78.0,1349.0,2,5782.060785767235
3.0,2.0,88.0,1980.0,3,4444.444444444444
3.0,2.0,79.5,1646.0,3,4829.890643985419
3.0,2.0,82.5,1555.0,3,5305.4662379421225
3.0,0.0,89.0,1476.0,3,6029.810298102981
3.0,2.0,82.0,1493.0,3,5492.297387809779
3.0,2.0,116.0,1719.0,3,6748.109365910413
2.0,1.0,61.2,1125.0,2,5440.0
3.0,3.0,80.0,1915.0,3,4177.545691906005
3.0,1.5843757375501535,77.41,1450.0,3,5338.620689655172
3.0,1.0,95.0,1476.0,3,6436.314363143631
3.0,2.0,123.0,1787.0,3,6883.044208170118
2.0,2.0,59.8,1090.0,2,5486.238532110092
3.0,2.0,104.0,1691.0,3,6150.206978119456
3.0,1.0,69.0,1545.0,3,4466.019417475728
3.0,2.0,105.0,1863.0,4,5636.070853462158
3.0,2.0,92.0,1667.0,3,5518.896220755849
3.0,2.0,82.0,1494.0,3,5488.621151271754
3.0,3.0,82.0,1555.0,3,5273.311897106109
1.0,1.0,43.82,770.0,1,5690.909090909091
2.0,1.0,60.0,1147.0,2,5231.037489102006
2.0,2.0,72.0,1375.0,2,5236.363636363636
2.0,2.0,60.0,1200.0,2,5000.0
2.0,2.0,83.0,1495.0,2,5551.8394648829435
2.0,1.0,69.0,1225.0,3,5632.65306122449
3.0,2.0,132.0,1917.0,3,6885.758998435055
2.0,1.0,78.0,1375.0,2,5672.727272727273
3.0,0.0,105.0,1476.0,3,7113.821138211382
2.0,2.0,67.0,1158.0,2,5785.837651122625
2.0,3.0,67.0,1214.0,2,5518.945634266886
2.0,3.0,85.0,1575.0,2,5396.825396825397
2.0,2.0,55.0,1069.0,2,5144.9953227315245
2.0,1.0,68.0,1100.0,2,6181.818181818182
3.0,3.0,112.0,1715.0,3,6530.6122448979595
2.0,1.0,65.0,1100.0,2,5909.090909090909
2.0,2.0,66.25,1230.0,2,5386.178861788618
3.0,2.0,71.0,1719.0,3,4130.308318789994
3.0,3.0,79.0,1600.0,3,4937.5
2.0,2.0,90.0,1585.0,2,5678.233438485804
3.0,1.0,110.0,1747.0,3,6296.508299942759
2.0,2.0,80.0,1377.0,2,5809.731299927378
2.0,1.0,61.0,1181.0,2,5165.114309906859
4.0,1.0,80.0,1600.0,4,5000.0
2.0,2.0,50.0,1200.0,2,4166.666666666667
2.0,2.0,42.0,1190.0,2,3529.4117647058824
3.0,1.5843757375501535,125.0,1925.0,3,6493.506493506494
2.0,2.0,92.0,1567.0,2,5871.091257179323
3.0,3.0,80.0,1570.0,3,5095.541401273886
3.0,2.0,88.5,1565.0,3,5654.952076677317
2.0,2.0,65.0,1101.0,2,5903.723887375114
2.0,3.0,80.0,1500.0,3,5333.333333333333
5.0,1.0,450.0,1650.0,5,27272.727272727272
3.0,1.0,125.0,1896.0,4,6592.827004219409
4.0,2.0,250.0,1200.0,4,20833.333333333332
3.0,2.0,110.0,1570.0,3,7006.369426751592
2.0,0.0,58.0,1000.0,2,5800.0
2.0,2.0,66.0,1101.0,2,5994.550408719346
2.0,2.0,165.0,784.0,4,21045.918367346938
8.0,3.0,250.0,1200.0,8,20833.333333333332
2.0,2.0,77.0,1400.0,3,5500.0
2.0,1.0,68.75,1250.0,3,5500.0
2.0,2.0,68.48,1245.0,3,5500.401606425703
2.0,2.0,80.99,1350.0,3,5999.259259259258
2.0,2.0,75.08,1365.0,3,5500.3663003663005
3.0,2.0,77.99,1300.0,3,5999.230769230769
2.0,1.0,80.99,1350.0,3,5999.259259259258
2.0,2.0,76.45,1390.0,3,5500.0
3.0,3.0,78.3,1350.0,3,5800.0
2.0,2.0,68.75,1250.0,3,5500.0
3.0,2.0,77.99,1300.0,3,5999.230769230769
2.0,3.0,73.43,1335.0,3,5500.374531835207
3.0,2.0,77.99,1300.0,3,5999.230769230769
3.0,3.0,77.99,1300.0,3,5999.230769230769
2.0,2.0,73.43,1335.0,3,5500.374531835207
3.0,2.0,80.99,1350.0,3,5999.259259259258
2.0,1.0,68.75,1250.0,2,5500.0
2.0,0.0,69.99,754.0,2,9282.493368700265
3.0,2.0,80.99,1350.0,3,5999.259259259258
3.0,2.0,131.0,1630.0,3,8036.80981595092
2.0,2.0,47.0,1062.0,2,4425.612052730697
8.0,1.0,135.0,1200.0,8,11250.0
1.0,0.0,70.0,1200.0,2,5833.333333333333
4.0,2.0,70.0,600.0,3,11666.666666666666
2.0,2.0,52.0,1200.0,2,4333.333333333333
2.0,1.0,52.0,1020.0,2,5098.0392156862745
4.0,3.0,110.0,750.0,4,14666.666666666666
2.0,1.0,49.5,1200.0,2,4125.0
2.0,2.0,50.0,945.0,2,5291.005291005291
2.0,2.0,45.0,1060.0,2,4245.2830188679245
2.0,1.0,46.0,1100.0,2,4181.818181818182
2.0,1.0,49.0,1185.0,2,4135.021097046413
2.0,3.0,53.0,997.0,2,5315.947843530592
2.0,2.0,42.0,1060.0,2,3962.264150943396
2.0,2.0,60.0,1180.0,2,5084.745762711865
3.0,2.0,75.0,1450.0,3,5172.413793103448
2.0,3.0,55.0,1066.0,2,5159.474671669794
2.0,1.0,60.0,1025.0,2,5853.658536585366
2.0,2.0,65.0,1900.0,3,3421.0526315789475
3.0,2.0,75.0,1400.0,3,5357.142857142857
2.0,2.0,68.0,1269.72,2,5355.511451343603
2.0,3.0,70.0,1265.0,2,5533.596837944664
2.0,1.0,59.0,1012.0,2,5830.0395256917
2.0,1.0,68.0,1250.0,2,5440.0
3.0,3.0,85.0,1540.0,3,5519.480519480519
2.0,1.0,65.0,1220.0,2,5327.868852459016
1.0,2.0,25.0,750.0,1,3333.3333333333335
3.0,3.0,155.0,1900.0,3,8157.894736842105
4.0,2.0,180.0,1008.0,5,17857.14285714286
2.0,1.0,75.0,750.0,3,10000.0
6.0,2.0,101.0,1800.0,6,5611.111111111111
6.0,3.0,101.0,1799.0,6,5614.230127848805
2.0,2.0,25.0,780.0,2,3205.128205128205
3.0,2.0,80.0,1570.0,3,5095.541401273886
3.0,2.0,105.0,1665.0,3,6306.306306306306
3.0,2.0,98.0,1793.0,3,5465.699944227552
2.0,2.0,45.12,1410.0,3,3200.0
1.0,1.0,45.0,715.0,1,6293.706293706294
2.0,2.0,58.0,1150.0,2,5043.478260869565
2.0,2.0,69.0,1280.0,3,5390.625
3.0,2.0,125.0,1200.0,4,10416.666666666666
2.0,2.0,73.0,1410.0,3,5177.304964539007
1.0,1.0,45.0,870.0,2,5172.413793103448
2.0,2.0,60.0,1150.0,2,5217.391304347826
1.0,1.0,35.0,700.0,1,5000.0
2.0,2.0,52.0,1060.0,2,4905.66037735849
2.0,2.0,57.0,1150.0,2,4956.521739130435
3.0,1.5843757375501535,100.0,1720.0,3,5813.953488372093
3.0,1.0,52.0,675.0,2,7703.7037037037035
4.0,1.0,90.0,1350.0,4,6666.666666666667
3.0,2.0,79.99,1786.0,3,4478.723404255318
1.0,1.0,15.0,600.0,1,2500.0
2.0,3.0,64.0,1540.0,3,4155.8441558441555
2.0,2.0,40.61,1160.0,2,3500.862068965517
6.0,2.0,140.0,1200.0,7,11666.666666666666
2.0,2.0,50.0,1197.0,2,4177.109440267335
2.0,0.0,58.0,1200.0,2,4833.333333333333
2.0,2.0,38.0,1188.0,3,3198.6531986531986
2.0,1.0,31.0,726.0,2,4269.972451790633
3.0,3.0,48.0,1250.0,3,3840.0
2.0,2.0,40.6,1160.0,3,3500.0
2.0,1.0,49.0,1082.0,3,4528.650646950093
2.0,2.0,40.6,1155.0,2,3515.151515151515
2.0,1.0,88.0,1125.0,4,7822.222222222223
2.0,2.0,50.0,1255.0,2,3984.06374501992
2.0,1.0,36.0,750.0,2,4800.0
2.0,2.0,40.0,963.0,2,4153.686396677051
2.0,2.0,37.0,927.0,2,3991.3700107874865
2.0,1.0,35.0,726.0,2,4820.936639118458
2.0,1.0,31.0,787.0,2,3939.0088945362136
1.0,1.0,25.0,502.0,1,4980.0796812749
3.0,3.0,50.0,1470.0,3,3401.360544217687
3.0,1.0,67.0,1200.0,3,5583.333333333333
2.0,1.0,30.0,725.0,2,4137.931034482759
1.0,1.0,22.5,540.0,1,4166.666666666667
6.0,3.0,150.0,1500.0,6,10000.0
2.0,1.0,35.5,750.0,2,4733.333333333333
3.0,2.0,80.0,1741.0,3,4595.060310166571
2.0,2.0,55.0,1436.0,3,3830.08356545961
2.0,0.0,58.0,1200.0,2,4833.333333333333
2.0,2.0,45.0,1230.0,2,3658.5365853658536
2.0,2.0,52.0,1230.0,3,4227.642276422765
2.0,1.0,36.5,750.0,2,4866.666666666667
2.0,2.0,34.0,1000.0,2,3400.0
2.0,2.0,43.57,1245.0,3,3499.598393574297
2.0,2.0,51.0,1052.0,2,4847.9087452471485
1.0,0.0,52.0,1150.0,1,4521.739130434783
2.0,2.0,53.5,1192.0,2,4488.255033557047
2.0,3.0,42.0,1200.0,2,3500.0
2.0,1.0,51.5,1035.0,2,4975.84541062802
2.0,1.0,50.0,1320.0,2,3787.878787878788
2.0,2.0,40.6,1160.0,2,3500.0
1.0,1.0,16.75,550.0,1,3045.4545454545455
2.0,0.0,30.0,600.0,3,5000.0
2.0,0.0,42.0,1082.0,3,3881.7005545286506
1.0,0.0,95.0,1840.0,2,5163.04347826087
2.0,1.0,35.0,890.0,2,3932.5842696629215
2.0,3.0,66.0,1415.0,3,4664.310954063604
1.0,1.0,30.0,930.0,1,3225.8064516129034
2.0,1.5843757375501535,78.0,1635.0,3,4770.642201834862
2.0,2.0,43.0,1050.0,2,4095.2380952380954
2.0,3.0,42.0,1007.0,2,4170.8043694141015
2.0,2.0,29.0,1149.0,3,2523.933855526545
1.0,1.0,22.0,635.0,2,3464.566929133858
2.0,2.0,50.0,1030.0,2,4854.368932038835
2.0,2.0,32.0,795.0,2,4025.1572327044023
3.0,0.0,110.0,1200.0,4,9166.666666666666
1.0,1.0,22.0,654.0,1,3363.914373088685
